,NIP,1900-Q000001,1900-Q000002,1900-Q000003,1900-Q000004,1901-Q000001,1901-Q000002,1901-Q000003,1901-Q000004,1902-Q000001,1902-Q000002,1902-Q000003,1902-Q000004,1903-Q000001,FT1,FV1,FT2,FV2
930,N201701045,0,0,0,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
931,N201701069,0,0,0,0,3,0,3,3,6,0,4,0,0,6,TRAIT,1,Chirurgie
932,N201701112,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
933,N201701219,0,0,0,0,0,0,5,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
934,N201701289,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
935,N201701367,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
936,N201701403,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
937,N201701405,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
938,N201701408,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
939,N201701489,0,0,0,0,0,0,4,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
940,N201701493,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
941,N201701530,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
942,N201701562,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
943,N201701589,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
944,N201701652,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
945,N201701804,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
946,N201701834,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
947,N201701897,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
948,N201702058,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
949,N201702071,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
950,N201702085,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
951,N201702120,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
952,N201702132,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
953,N201702136,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
954,N201702277,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
955,N201702308,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
956,N201702310,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
957,N201702326,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
958,N201702359,0,0,15,2,2,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
959,N201702363,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
960,N201702400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
961,N201702419,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
962,N201702444,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
963,N201702503,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
964,N201702512,0,0,0,0,0,0,2,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
965,N201702513,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
966,N201702572,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
967,N201702595,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
968,N201702618,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
969,N201702643,0,0,0,2,0,0,3,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
970,N201702654,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
971,N201702665,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
972,N201702677,0,0,0,0,0,0,0,0,8,3,0,0,0,6,TRAIT,1,Chirurgie
973,N201702709,0,0,2,3,0,2,0,0,0,0,3,0,0,6,TRAIT,1,Chirurgie
974,N201702738,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
975,N201702758,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
976,N201702796,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
977,N201702804,0,0,0,0,3,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
978,N201702877,0,0,4,0,0,0,7,3,3,10,5,0,0,6,TRAIT,1,Chirurgie
979,N201702891,0,0,0,0,0,0,0,0,4,0,0,0,0,6,TRAIT,1,Chirurgie
980,N201702898,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
981,N201702935,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
982,N201702950,0,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
983,N201702953,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
984,N201703024,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
985,N201703039,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
986,N201703055,0,0,0,0,0,0,2,0,0,0,0,4,0,6,TRAIT,1,Chirurgie
987,N201703140,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
988,N201703208,0,0,0,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
989,N201703303,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
990,N201703309,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
991,N201703312,0,0,0,0,0,3,0,2,0,0,0,0,0,6,TRAIT,1,Chirurgie
992,N201703420,0,0,0,0,0,0,1,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
993,N201703422,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
994,N201703428,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
995,N201703467,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
996,N201703469,0,0,1,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
997,N201703472,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
998,N201703505,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
999,N201703559,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1000,N201703570,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1001,N201703575,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1002,N201703607,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1003,N201703625,0,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1004,N201703646,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1005,N201703729,0,0,0,0,0,0,4,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1006,N201703896,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1007,N201703918,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1008,N201704012,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1009,N201704034,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1010,N201704130,0,0,0,0,0,0,4,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1011,N201704135,0,0,0,0,0,0,3,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1012,N201704195,0,0,0,2,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1013,N201704212,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1014,N201704235,0,0,0,6,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1015,N201704240,0,0,0,0,0,2,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1016,N201704271,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1017,N201704292,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1018,N201704378,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1019,N201704386,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1020,N201704390,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1021,N201704399,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1022,N201704429,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1023,N201704448,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1024,N201704504,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1025,N201704527,0,0,7,0,6,2,0,0,0,0,6,0,0,6,TRAIT,1,Chirurgie
1026,N201704556,0,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1027,N201704616,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1028,N201704657,0,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1029,N201704660,0,0,0,3,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1030,N201704676,0,0,0,0,3,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1031,N201704685,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1032,N201704790,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1033,N201704797,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1034,N201704814,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1035,N201704922,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1036,N201704974,0,0,9,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1037,N201705025,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1038,N201705027,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1039,N201705029,0,0,0,3,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1040,N201705033,0,0,5,0,0,11,0,0,0,0,2,0,0,6,TRAIT,1,Chirurgie
1041,N201705038,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1042,N201705113,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1043,N201705121,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1044,N201705130,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1045,N201705133,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1046,N201705136,0,0,0,0,0,0,4,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1047,N201705137,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1048,N201705151,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1049,N201705163,0,0,0,0,0,0,4,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1050,N201705183,0,0,0,0,0,0,2,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1051,N201705187,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1052,N201705314,0,0,4,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1053,N201705382,0,0,0,2,3,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1054,N201705402,0,0,0,0,0,0,0,4,0,0,0,0,0,6,TRAIT,1,Chirurgie
1055,N201705404,0,0,0,0,0,0,0,1,0,0,0,0,0,6,TRAIT,1,Chirurgie
1056,N201705431,0,0,0,3,0,0,3,0,0,5,0,0,0,6,TRAIT,1,Chirurgie
1057,N201705441,0,0,0,2,3,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1058,N201705460,0,0,0,0,0,0,0,0,0,6,0,0,0,6,TRAIT,1,Chirurgie
1059,N201705488,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1060,N201705492,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1061,N201705512,0,0,0,0,0,29,3,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1062,N201705552,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1063,N201705575,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1064,N201705576,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1065,N201705604,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1066,N201705657,0,0,2,11,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1067,N201705689,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1068,N201705694,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1069,N201705734,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1070,N201705747,0,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1071,N201705779,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1072,N201705786,0,0,3,0,2,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1073,N201705838,0,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1074,N201705841,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1075,N201705845,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1076,N201705896,0,0,0,5,0,0,0,0,0,0,3,0,0,6,TRAIT,1,Chirurgie
1077,N201705921,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1078,N201705929,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1079,N201705940,0,0,7,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1080,N201705970,0,0,0,0,0,0,3,0,0,0,2,0,0,6,TRAIT,1,Chirurgie
1081,N201706024,0,0,0,0,0,2,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1082,N201706031,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1083,N201706044,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1084,N201706065,0,0,2,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1085,N201706072,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1086,N201706074,0,0,0,0,0,0,3,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1087,N201706080,0,0,0,3,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1088,N201706115,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1089,N201706141,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1090,N201706142,0,0,3,0,0,0,0,0,0,2,0,0,0,6,TRAIT,1,Chirurgie
1091,N201706169,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1092,N201706192,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1093,N201706205,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1094,N201706241,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1095,N201706261,0,0,6,0,0,0,2,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1096,N201706263,0,0,2,2,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1097,N201706265,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1098,N201706268,0,0,3,0,2,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1099,N201706288,0,0,3,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1100,N201706312,0,0,2,4,2,2,3,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1101,N201706437,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1102,N201706455,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1103,N201706483,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1104,N201706490,0,0,0,0,3,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1105,N201706500,0,0,3,0,0,0,0,2,0,0,0,0,0,6,TRAIT,1,Chirurgie
1106,N201706511,0,0,0,7,0,0,0,4,0,0,0,0,0,6,TRAIT,1,Chirurgie
1107,N201706598,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1108,N201706638,0,0,2,5,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1109,N201706657,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1110,N201706717,0,0,0,0,3,0,3,9,0,0,0,0,0,6,TRAIT,1,Chirurgie
1111,N201706727,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1112,N201706728,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1113,N201706805,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1114,N201706823,0,0,0,9,0,0,2,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1115,N201706868,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1116,N201706937,0,0,7,0,2,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1117,N201706982,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1118,N201706998,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1119,N201707021,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1120,N201707031,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1121,N201707059,0,0,6,0,0,2,0,5,0,3,0,0,0,6,TRAIT,1,Chirurgie
1122,N201707073,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1123,N201707096,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1124,N201707100,0,0,0,3,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1125,N201707102,0,0,0,0,0,0,0,2,0,0,0,0,0,6,TRAIT,1,Chirurgie
1126,N201707185,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1127,N201707219,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1128,N201707224,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1129,N201707227,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1130,N201707255,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1131,N201800012,0,0,0,0,0,0,0,0,0,0,0,3,0,6,TRAIT,1,Chirurgie
1132,N201800021,3,0,6,0,2,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1133,N201800036,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1134,N201800045,7,6,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1135,N201800053,3,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1136,N201800055,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1137,N201800083,3,0,0,0,1,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1138,N201800109,3,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1139,N201800142,7,0,0,0,0,0,0,2,0,0,0,0,0,6,TRAIT,1,Chirurgie
1140,N201800152,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1141,N201800156,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1142,N201800199,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1143,N201800325,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1144,N201800369,9,0,0,0,0,0,2,0,0,0,0,4,0,6,TRAIT,1,Chirurgie
1145,N201800411,6,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1146,N201800429,0,0,0,0,0,0,0,0,0,0,2,0,0,6,TRAIT,1,Chirurgie
1147,N201800444,8,0,0,2,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1148,N201800483,3,0,0,0,0,2,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1149,N201800517,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1150,N201800520,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1151,N201800525,0,0,0,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1152,N201800589,3,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1153,N201800599,0,0,0,3,0,0,2,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1154,N201800624,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1155,N201800626,8,0,5,4,3,3,3,3,0,0,3,0,0,6,TRAIT,1,Chirurgie
1156,N201800660,0,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1157,N201800709,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1158,N201800720,3,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1159,N201800742,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1160,N201800743,6,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1161,N201800759,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1162,N201800768,0,0,0,6,0,0,0,3,0,0,3,0,0,6,TRAIT,1,Chirurgie
1163,N201800808,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1164,N201800823,5,11,0,0,0,2,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1165,N201800863,6,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1166,N201800865,7,0,3,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1167,N201800874,0,0,11,0,0,0,0,0,0,8,0,0,0,6,TRAIT,1,Chirurgie
1168,N201800916,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1169,N201800932,5,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1170,N201800948,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1171,N201800972,2,0,0,3,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1172,N201801005,0,0,0,0,0,0,0,2,0,0,0,0,0,6,TRAIT,1,Chirurgie
1173,N201801031,2,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1174,N201801047,3,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1175,N201801109,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1176,N201801130,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1177,N201801154,0,3,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1178,N201801174,3,0,0,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1179,N201801212,0,0,0,4,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1180,N201801248,3,0,3,0,0,0,5,8,0,0,0,0,0,6,TRAIT,1,Chirurgie
1181,N201801264,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1182,N201801284,0,0,0,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1183,N201801296,0,3,0,5,7,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1184,N201801309,3,0,0,0,0,3,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1185,N201801313,5,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1186,N201801322,3,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1187,N201801356,3,0,3,0,0,0,0,3,0,0,0,0,0,6,TRAIT,1,Chirurgie
1188,N201801374,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1189,N201801408,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1190,N201801413,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1191,N201801415,3,0,5,0,0,2,2,0,0,4,0,0,0,6,TRAIT,1,Chirurgie
1192,N201801422,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1193,N201801432,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1194,N201801449,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1195,N201801450,3,0,5,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1196,N201801472,9,0,2,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1197,N201801474,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1198,N201801476,0,0,0,1,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1199,N201801509,3,0,6,0,0,0,2,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1200,N201801517,12,0,0,0,0,0,2,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1201,N201801535,3,0,0,3,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
1202,N201801554,5,0,0,0,0,0,0,0,0,0,0,0,0,6,TRAIT,1,Chirurgie
